Country Name,Series Name,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Ethiopia,Electricity production from hydroelectric sources (% of total),97.0260223,95.52329099,97.62773723,98.32735962,99.00596421,98.97260274,99.30313589,99.29105947,99.57820738,99.69409605,95.43276008,87.26502515,88.27655311,99.01606426,98.83207071,97.31296101,95.81705355,94.72411981,92.68947015,,,,,,
Faroe Islands,Electricity production from hydroelectric sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,Electricity production from hydroelectric sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,
Finland,Electricity production from hydroelectric sources (% of total),17.69688909,21.45025439,18.3998733,20.95004001,17.72816368,14.37662598,11.37371629,17.55489545,19.5290584,13.96394207,17.44968921,22.09939043,17.60257531,16.01755212,16.93174243,23.94370198,18.01647557,19.6742738,24.44567547,,,,,,
France,Electricity production from hydroelectric sources (% of total),12.72798044,12.24071789,13.91190572,12.40003438,13.61982519,10.90927154,10.49752094,10.47194528,9.012447261,9.887747791,10.21796432,11.19088892,10.74071492,11.11371027,8.050505504,10.48464427,12.46870305,11.26193545,9.661149897,,,,,,
French Polynesia,Electricity production from hydroelectric sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,Electricity production from hydroelectric sources (% of total),64.41082803,60.46165302,62.5753012,61.06463878,62.40227434,62.28070175,58.67014342,57.98701299,51.58831004,56.75675676,46.19377163,49.06695939,51.52838428,46.87338501,41.15629593,41.95933457,44.46564885,39.73973974,43.17968015,,,,,,
"Gambia, The",Electricity production from hydroelectric sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,Electricity production from hydroelectric sources (% of total),84.41993578,83.06609308,83.84745542,78.93318966,79.89044255,93.24789858,91.1452514,87.36279607,85.8125774,72.93810896,81.82909265,84.72731575,86.6090208,92.52271829,77.39846969,74.50232078,82.22487325,80.36833478,78.03932429,,,,,,
Germany,Electricity production from hydroelectric sources (% of total),3.16727219,3.116723241,3.555728493,3.797222848,3.906778991,3.973509934,2.9358701,3.288469248,3.18902241,3.162160283,3.340734744,3.222516473,3.225779113,3.344010291,2.910109547,3.487954492,3.633491062,3.149349292,2.960682843,,,,,,
